# FPS: 240.0
Frame,Time(s),DisplacementX(px),DisplacementZ(px)
418,1.7416667,0.093933105,-0.18533325
419,1.7458333,0.4069519,-1.4710083
420,1.75,0.037200928,-2.257492
421,1.7541667,0.043884277,-2.3911438
422,1.7583333,0.07119751,-2.2875214
423,1.7625,0.24920654,-1.7766571
424,1.7666667,-0.03491211,-0.52523804
425,1.7708334,-0.045684814,1.005249
426,1.775,-0.0121154785,2.6158905
427,1.7791667,-0.29171753,3.1010895
428,1.7833333,0.12219238,2.7282257
429,1.7875,0.113464355,2.7252808
430,1.7916666,0.21868896,-0.033325195
431,1.7958333,0.07064819,-0.046936035
432,1.8,0.026794434,-2.3093262
433,1.8041667,0.04647827,-2.3999329
434,1.8083333,-0.0027770996,-2.2447052
435,1.8125,-0.1322937,-1.7108307
436,1.8166667,-0.27624512,-0.4985199
437,1.8208333,0.041137695,1.0128021
438,1.825,-0.21768188,2.65802
439,1.8291667,0.012878418,3.0530853
440,1.8333334,0.099365234,2.610382
441,1.8375,-0.092437744,1.3903046
442,1.8416667,0.21594238,-0.09301758
443,1.8458333,-0.18481445,-1.492981
444,1.85,-0.060821533,-1.4800262
445,1.8541666,0.22854614,-2.4839935
446,1.8583333,0.32421875,-2.4920654
447,1.8625,0.15628052,-1.7074585
448,1.8666667,0.15802002,-0.49346924
449,1.8708333,-0.14743042,1.1199188
450,1.875,-0.3128357,2.6234283
451,1.8791667,-0.008331299,3.100006
452,1.8833333,-0.07147217,2.5210571
453,1.8875,-0.15356445,1.1533356
454,1.8916667,0.15411377,-0.2158966
455,1.8958334,0.3218689,-1.5535889
456,1.9,0.16152954,-2.3385162
457,1.9041667,0.32336426,-2.4058838
458,1.9083333,0.34188843,-2.2598877
459,1.9125,0.088897705,-1.612915
460,1.9166666,0.094818115,-1.6090851
461,1.9208333,-0.06048584,1.2377625
462,1.925,-0.06048584,1.2377625
463,1.9291667,-0.16171265,3.13826
464,1.9333333,-0.03842163,2.5671997
465,1.9375,0.1864624,1.0758362
466,1.9416667,0.26010132,-0.27830505
467,1.9458333,0.34274292,-1.6303406
468,1.95,0.25204468,-2.2795868
469,1.9541667,0.06893921,-2.3551636
470,1.9583334,0.16769409,-2.2167206
471,1.9625,0.065826416,-1.5292664
472,1.9666667,-0.090270996,-0.3748932
473,1.9708333,-0.2008667,1.3197937
474,1.975,-0.32824707,2.8025055
475,1.9791666,-0.43945312,2.7365265
476,1.9833333,-0.119903564,2.429657
477,1.9875,0.02822876,2.4362335
478,1.9916667,-0.20709229,-0.4055481
479,1.9958333,0.18359375,-1.5666809
480,2.0,-0.09384155,-2.3365479
481,2.0041666,-0.055419922,-2.473999
482,2.0083334,-0.04498291,-2.2210999
483,2.0125,0.16549683,-1.5510864
484,2.0166667,-0.19140625,-0.27755737
485,2.0208333,-0.0836792,1.4631958
486,2.025,-0.043884277,2.729126
487,2.0291667,-0.22177124,3.0542908
488,2.0333333,-0.18157959,2.3021698
489,2.0375,0.07046509,0.907135
490,2.0416667,0.051452637,0.85006714
491,2.0458333,0.11087036,-1.5835266
492,2.05,0.11087036,-1.5835266
493,2.0541666,0.052124023,-2.5025635
494,2.0583334,0.006072998,-2.2241669
495,2.0625,0.015106201,-1.4940643
496,2.0666666,-0.039215088,-0.15408325
497,2.0708334,-0.1572876,1.5374298
498,2.075,-0.013214111,2.846939
499,2.0791667,-0.48919678,3.1913452
500,2.0833333,-0.26785278,2.3337555
501,2.0875,0.08380127,0.8156891
502,2.0916667,-0.18145752,-0.5387573
503,2.0958333,0.17019653,-1.6296997
504,2.1,0.21899414,-2.4383698
505,2.1041667,-0.11077881,-2.5971527
506,2.1083333,-0.11077881,-2.5971527
507,2.1125,0.11364746,-1.3732605
508,2.1166666,-0.26797485,-0.07911682
509,2.1208334,-0.31274414,-0.072280884
510,2.125,-0.054504395,2.86734
511,2.1291666,-0.15734863,3.1481934
512,2.1333334,0.023956299,2.3461456
513,2.1375,0.25769043,0.78022766
514,2.1416667,0.09875488,-0.69377136
515,2.1458333,0.34457397,-1.620758
516,2.15,0.1517334,-2.3526764
517,2.1541667,0.08023071,-2.4921265
518,2.1583333,0.31881714,-2.0605621
519,2.1625,0.14926147,-1.3409424
520,2.1666667,-0.10247803,0.090652466
521,2.1708333,-0.055755615,0.10661316
522,2.175,-0.12994385,2.817978
523,2.1791666,-0.2190857,2.8254852
524,2.1833334,0.25439453,2.3127441
525,2.1875,0.0099487305,0.70251465
526,2.1916666,-0.2314148,-0.61805725
527,2.1958334,0.14517212,-1.6983643
528,2.2,0.14703369,-2.2837372
529,2.2041667,-0.12911987,-2.420639
530,2.2083333,0.08673096,-2.043213
531,2.2125,-0.32766724,-1.3119812
532,2.2166667,0.07711792,0.026824951
533,2.2208333,-0.07373047,1.6272278
534,2.225,-0.0016479492,2.7182312
535,2.2291667,-0.38238525,3.0111542
536,2.2333333,-0.42407227,2.9875488
537,2.2375,-0.09487915,0.6588745
538,2.2416666,-0.1088562,0.5970154
539,2.2458334,0.1355896,-1.7616119
540,2.25,0.43359375,-2.300583
541,2.2541666,0.13009644,-2.4618683
542,2.2583334,0.07537842,-2.1922607
543,2.2625,0.051361084,-1.2625885
544,2.2666667,-0.19363403,0.19329834
545,2.2708333,-0.29885864,1.7274933
546,2.275,0.028625488,2.871109
547,2.2791667,-0.030822754,3.051422
548,2.2833333,0.014404297,2.129776
549,2.2875,0.29345703,0.58981323
550,2.2916667,0.30996704,-0.9148407
551,2.2958333,0.26864624,-1.9724731
552,2.3,0.14389038,-2.3799896
553,2.3041666,0.123687744,-2.3843994
554,2.3083334,0.20333862,-2.2082977
555,2.3125,0.099731445,-2.1598816
556,2.3166666,0.39831543,0.06767273
557,2.3208334,-0.14807129,1.7951965
558,2.325,-0.29678345,2.837616
559,2.3291667,-0.035125732,3.035736
560,2.3333333,0.14187622,2.0490417
561,2.3375,0.29681396,0.6152191
562,2.3416667,-0.088653564,-0.8480072
563,2.3458333,0.3020935,-1.8036041
564,2.35,-0.17825317,-2.27565
565,2.3541667,-0.20379639,-2.3556824
566,2.3583333,-0.23147583,-2.0735016
567,2.3625,0.006866455,-1.1809235
568,2.3666666,-0.17984009,0.12231445
569,2.3708334,-0.14276123,0.12402344
570,2.375,-0.044006348,2.9256592
571,2.3791666,-0.079711914,2.9299164
572,2.3833334,-0.03845215,2.0332184
573,2.3875,-0.13800049,0.51882935
574,2.3916667,0.17562866,-0.8607025
575,2.3958333,0.3562317,-1.9230804
576,2.4,0.0028686523,-2.3521423
577,2.4041667,-0.12384033,-2.3724976
578,2.4083333,-0.0072021484,-2.1048126
579,2.4125,0.010681152,-1.1545563
580,2.4166667,0.01739502,0.35147095
581,2.4208333,-0.16967773,2.0168915
582,2.425,-0.28027344,2.9292603
583,2.4291666,-0.2456665,2.8875885
584,2.4333334,0.1366272,1.8806915
585,2.4375,0.18518066,1.8070831
586,2.4416666,0.07626343,-1.0124512
587,2.4458334,-0.0592041,-1.9663086
588,2.45,-0.022613525,-2.495163
589,2.4541667,-0.12780762,-2.404663
590,2.4583333,-0.1038208,-2.0717926
591,2.4625,0.056365967,-1.1975098
592,2.4666667,0.26678467,0.41532898
593,2.4708333,-0.014190674,2.0898285
594,2.475,0.10787964,2.9301147
595,2.4791667,0.25164795,2.924286
596,2.4833333,0.1159668,1.9976044
597,2.4875,0.16241455,0.41923523
598,2.4916666,0.175354,0.41848755
599,2.4958334,0.080963135,-1.9854279
600,2.5,0.42715454,-2.319687
601,2.5041666,0.3935852,-2.2941895
602,2.5083334,0.27124023,-1.9998932
603,2.5125,0.025909424,-1.0973816
604,2.5166667,0.18545532,0.52827454
605,2.5208333,-0.1743164,2.0912628
606,2.525,-0.12704468,2.9874725
607,2.5291667,-0.29977417,2.9729004
608,2.5333333,0.16906738,1.7656097
609,2.5375,0.053375244,0.3738556
610,2.5416667,-0.1564331,-1.0577087
611,2.5458333,0.06329346,-1.967804
612,2.55,-0.13760376,-2.4395294
613,2.5541666,-0.16027832,-2.4394836
614,2.5583334,0.06472778,-1.840332
615,2.5625,0.050842285,-1.8323975
616,2.5666666,0.03842163,0.60549927
617,2.5708334,0.06607056,2.2094574
618,2.575,-0.2472229,3.1159363
619,2.5791667,-0.00491333,3.046997
620,2.5833333,0.3012085,1.8041382
621,2.5875,0.3982849,0.30166626
622,2.5916667,0.24319458,-1.0274506
623,2.5958333,0.42138672,-2.0002441
624,2.6,0.13723755,-2.405014
625,2.6041667,0.20968628,-2.2868652
626,2.6083333,0.24435425,-1.8423004
627,2.6125,-0.07281494,-0.9254761
628,2.6166666,-0.12374878,-0.9154968
629,2.6208334,-0.18276978,2.1914825
630,2.625,-0.18707275,2.2121124
631,2.6291666,-0.28720093,2.8271332
632,2.6333334,-0.03817749,1.7028503
633,2.6375,0.269989,0.28260803
634,2.6416667,0.1765747,-1.076477
635,2.6458333,0.066589355,-2.0835419
636,2.65,0.14718628,-2.4058685
637,2.6541667,0.40997314,-2.1521912
638,2.6583333,0.054656982,-1.8127747
639,2.6625,-0.12109375,-0.8654175
640,2.6666667,-0.26785278,0.75064087
641,2.6708333,-0.34729004,2.1904755
642,2.675,-0.29727173,3.0570526
643,2.6791666,-0.015899658,2.9007874
644,2.6833334,0.02130127,2.8600922
645,2.6875,-0.008270264,0.16349792
646,2.6916666,-0.094329834,0.16719055
647,2.6958334,-0.2640686,-2.169754
648,2.7,-0.22802734,-2.1855621
649,2.7041667,-0.016113281,-2.3306122
650,2.7083333,-0.29571533,-1.9182129
651,2.7125,-0.2793274,-0.7581177
652,2.7166667,-0.7449951,0.7926636
653,2.7208333,-0.2585144,2.288559
654,2.725,-0.24572754,3.0450897
655,2.7291667,0.13851929,2.838974
656,2.7333333,-0.4691162,1.4655457
657,2.7375,0.16326904,0.19085693
658,2.7416666,-0.33917236,-1.2063293
659,2.7458334,0.09051514,-2.0519714
660,2.75,-0.14355469,-2.4115753
661,2.7541666,-0.07577515,-2.4019318
662,2.7583334,-0.05709839,-1.6621552
663,2.7625,0.07711792,-0.8438873
664,2.7666667,-0.09692383,0.7630005
665,2.7708333,-0.0284729,2.4161835
666,2.775,0.051849365,3.05661
667,2.7791667,0.015838623,3.098465
668,2.7833333,0.33728027,1.5429077
669,2.7875,0.20800781,0.04510498
670,2.7916667,0.06430054,-1.3142395
671,2.7958333,0.18865967,-2.07518
672,2.8,0.009735107,-2.4732208
673,2.8041666,-0.14120483,-2.3750763
674,2.8083334,0.12054443,-1.8308105
